#OTU ID	ESSE.222.0109	ESSE.222.0110	ESSE.222.0113	ESSE.222.0119	ESSE.222.0121	ESSE.222.0126	ESSE.222.0127	ESSE.222.0128	ESSE.222.0129	ESSE.222.0130	ESSE.222.0131	ESSE.222.0133	ESSE.222.0134	ESSE.222.0139	ESSE.222.0140
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Chitinophagaceae;g__Ferruginibacter;s__sp18131	0.0	0.0	0.0	0.0	0.000290528762347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Chitinophagaceae;g__Ferruginibacter;s__sp18140	0.0	0.0	0.0	0.0	0.000266318032152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Chitinophagaceae;g__Parafilimonas;s__sp18273	0.0	0.0	0.0	0.0	0.000290528762347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__lutimaris	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000344191763983	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__duraquae	0.0	0.0	0.0	0.0	0.000411582413326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__koreensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000762138905962	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__multivorum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000376461730312	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__sp19312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000270436385986	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlamydiae;c__Chlamydiae;o__Chlamydiales;f__Parachlamydiaceae;g__*Protochlamydia;s__sp19939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000270436385986	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__NA;o__NA;f__NA;g__NA;s__sp21444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000353700592448	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__NA;o__NA;f__NA;g__NA;s__sp21478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000688383527966	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__NA;o__NA;f__NA;g__NA;s__sp21480	0.0	0.0	0.0	0.0	0.000532636064304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__NA;o__NA;f__NA;g__NA;s__sp21484	0.0	0.0	0.0	0.0	0.000581057524695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__NA;o__NA;f__NA;g__NA;s__sp21487	0.0	0.0	0.0	0.0	0.000435793143521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__NA;o__NA;f__NA;g__NA;s__sp21493	0.0	0.0	0.0	0.0	0.000677900445477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__NA;o__NA;f__NA;g__NA;s__sp21652	0.0	0.0	0.0	0.0	0.000314739492543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__NA;f__NA;g__NA;s__sp21844	0.0	0.0	0.0	0.0	0.000556846794499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__'Chlorella' mirabilis;f__'Chlorella' mirabilis;g__NA;s__sp21729	0.0	0.0	0.000327901932099	0.0	0.000726321905869	0.0	0.0	0.0	0.00317148125384	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chionographis japonica;f__Chionographis japonica;g__Chionographis;s__japonica	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045888033199	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Cymatopleura solea;f__Cymatopleura solea;g__Cymatopleura;s__solea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039336201598	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Gloeotilopsis sterilis;f__Gloeotilopsis sterilis;g__Gloeotilopsis;s__sterilis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039336201598	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Klebsormidium flaccidum;f__Klebsormidium flaccidum;g__Klebsormidium;s__flaccidum	0.0	0.0	0.0	0.0	0.00263896959132	0.0	0.0	0.0	0.00248309772588	0.0	0.0	0.0	0.00025881743959	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Musa textilis;f__Musa textilis;g__Musa;s__textilis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000518734288336	0.000925367995179
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Myrmecia israelensis;f__Myrmecia israelensis;g__Myrmecia;s__israelensis	0.0	0.0	0.000302678706553	0.0	0.00174317257408	0.0	0.0	0.0	0.00122925629994	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__NA;f__NA;g__Castanea;s__mollissima	0.0	0.0	0.0	0.0	0.000605268254891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__NA;f__NA;g__Coccomyxa;s__subellipsoidea	0.0	0.0	0.0	0.0	0.00239686228937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__NA;f__NA;g__NA;s__NA	0.0	0.00527233300736	0.00585178832669	0.0104001946235	0.0935260507457	0.00380997737826	0.000381970970206	0.00811015096729	0.0224708051629	0.00164477548815	0.00298434874878	0.00393840337127	0.00891743723677	0.00193527792187	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__NA;f__NA;g__NA;s__sp22674	0.0	0.0	0.0	0.0	0.000338950222739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__NA;f__NA;g__NA;s__sp22714	0.0	0.0	0.0	0.0	0.000556846794499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__NA;f__NA;g__NA;s__sp22835	0.0	0.0	0.00128638450285	0.00093257105786	0.00266318032152	0.0	0.0	0.000694572123144	0.000835894283958	0.0	0.0	0.000236304202276	0.00164702007012	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__NA;f__NA;g__NA;s__sp22851	0.0	0.0	0.0	0.0	0.000653689715282	0.0	0.0	0.0	0.00115550092194	0.0	0.0	0.0	0.000305875155879	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__NA;f__NA;g__NA;s__sp22867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000442532267978	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__NA;f__NA;g__Sugarcane;s__phytoplasma	0.0	0.0	0.0	0.0	0.000314739492543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Orthotrichum rogeri;f__Orthotrichum rogeri;g__Orthotrichum;s__rogeri	0.0	0.0	0.0	0.0	0.0	0.000813588919316	0.0	0.0	0.000417947141979	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Pinus wallichiana;f__Pinus wallichiana;g__Pinus;s__wallichiana	0.0	0.0	0.000428794834283	0.0	0.000702111175673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Rubus hybrid cultivar;f__Rubus hybrid cultivar;g__Fragaria-Rubus;s__hybrid-x	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000602565206163
k__Bacteria;p__Cyanobacteria;c__Cyanobacteria;o__NA;f__FamilyI;g__Leptolyngbya;s__sp23164	0.0	0.0	0.0	0.0	0.000460003873717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Cyanobacteria;o__NA;f__FamilyI;g__Leptolyngbya;s__sp23209	0.0	0.0	0.0	0.0	0.0010894828588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Cyanobacteria;o__NA;f__FamilyI;g__Leptolyngbya;s__sp23232	0.0	0.0	0.0	0.0	0.00101685066822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Cyanobacteria;o__NA;f__FamilyI;g__Limnothrix;s__redekei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000491702519975	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Cyanobacteria;o__NA;f__FamilyI;g__NA;s__sp23438	0.0	0.0	0.0	0.0	0.000726321905869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Cyanobacteria;o__NA;f__FamilyII;g__Chroococcidiopsis;s__sp23085	0.0	0.0	0.0	0.0	0.000290528762347	0.0	0.0	0.0	0.00513829133374	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Cyanobacteria;o__NA;f__FamilyII;g__Chroococcidiopsis;s__sp23086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00535955746773	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Cyanobacteria;o__NA;f__NA;g__NA;s__sp23575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00186846957591	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Cyanobacteria;o__NA;f__NA;g__NA;s__sp23582	0.0	0.0	0.0	0.0	0.000581057524695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Cyanobacteria;o__NA;f__NA;g__NA;s__sp23594	0.0	0.0	0.0	0.0	0.000484214603912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Cyanobacteria;o__NA;f__NA;g__NA;s__sp23617	0.0	0.0	0.0	0.000283825974131	0.000508425334108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__humi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000319606637984	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__radiodurans	0.0	0.0	0.0	0.0	0.00038737168313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__sp24001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000540872771973	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__sp24005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000786724031961	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera;s__radiovictrix	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000565457897972	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__NA	0.0	0.0	0.0	0.0	0.000823164826651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__circulans-nealsonii-sp25935	0.0	0.0	0.0	0.0	0.000702111175673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__flexus-megaterium	0.0	0.0	0.0	0.0	0.000290528762347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__lentus	0.0	0.0	0.0	0.0	0.000411582413326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__nealsonii	0.0	0.0	0.0	0.0	0.000920007747434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__niacini-soli	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000762138905962	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__psychrosaccharolyticus	0.0	0.0	0.0	0.0	0.00145264381174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__psychrosaccharolyticus-simplex	0.0	0.0	0.0	0.0	0.00116211504939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__sp25896	0.0	0.0	0.0	0.0	0.00309897346504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Family XI;g__Gemella;s__haemolysans-sanguinis-taiwanensis	0.0021518428603	0.00497470130533	0.000857589668567	0.000750111503061	0.00133159016076	0.0	0.000721500721501	0.003003003003	0.000983405039951	0.0	0.0	0.00161474538222	0.000541163737324	0.00105741989546	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Family XI;g__Gemella;s__morbillorum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000224714510429	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Family XI;g__Gemella;s__sanguinis	0.0	0.00250861005995	0.0	0.0	0.0	0.0	0.0	0.000510714796429	0.0	0.0	0.000663188610841	0.0	0.0	0.0	0.00118361022639
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Family XII;g__Exiguobacterium;s__artemiae-sibiricum	0.0	0.0	0.0	0.0	0.001113693589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Brochothrix;s__campestris	0.0	0.0	0.000378348383191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Ammoniphilus;s__oxalaticus	0.0	0.0	0.0	0.0	0.000363160952934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Lysinibacillus;s__contaminans	0.0	0.0	0.0	0.0	0.000266318032152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Lysinibacillus;s__fusiformis-mangiferihumi	0.0	0.0	0.0	0.0	0.000847375556847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Lysinibacillus;s__manganicus	0.0	0.0	0.0	0.0	0.000411582413326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planomicrobium;s__flavidum	0.0	0.0	0.0	0.0	0.000532636064304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Psychrobacillus;s__sp27529	0.0	0.0	0.0	0.0	0.000290528762347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Rummeliibacillus;s__pycnus	0.0	0.0	0.0	0.0	0.000338950222739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Solibacillus;s__silvestris	0.0	0.0	0.0	0.0	0.000484214603912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina;s__NA	0.0	0.0	0.0	0.0	0.000363160952934	0.0	0.0	0.0	0.000614628149969	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina;s__contaminans	0.0	0.0	0.0	0.0	0.00225159790819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina;s__psychrophila	0.0	0.0	0.0	0.0	0.000314739492543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina;s__siberiensis-sp27593-sp27594	0.0	0.0	0.0	0.0	0.000895797017238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Jeotgalicoccus;s__halophilus-halotolerans-nanhaiensis	0.0	0.0	0.0	0.0	0.000653689715282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Macrococcus;s__caseolyticus-equipercicus	0.0	0.0	0.0	0.0	0.00147685454193	0.0	0.0	0.0	0.0	0.0	0.000243169157308	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Salinicoccus;s__qingdaonensis	0.0	0.0	0.0	0.0	0.000363160952934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__argenteus-aureus	0.0	0.0	0.0	0.0	0.0276970753438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__argenteus-aureus-simiae	0.0	0.00593137463328	0.0	0.0	0.074012202208	0.0	0.0	0.00130742987886	0.0	0.0	0.000795826333009	0.0	0.0	0.00913770400223	0.00178617543256
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__auricularis	0.0	0.000659041625919	0.0	0.000243279406398	0.0	0.000674683494067	0.0	0.0	0.00213890596189	0.0	0.0	0.00151628529794	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__capitis-caprae-epidermidis	0.25457956301	0.0889493600918	0.1143368814	0.105765721932	0.0769901220221	0.0391713299202	0.0188226805874	0.0748299319728	0.0275353411186	0.116920040414	0.0565699885047	0.185597258871	0.0360226818193	0.0337775826982	0.113045536713
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__cohnii	0.0	0.0	0.0	0.0	0.00881270579121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__epidermidis	0.0	0.0	0.0	0.0	0.00355897733876	0.0	0.0	0.0	0.0	0.0	0.0	0.00710881808515	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__epidermidis-hominis	0.00284153608475	0.0879076491347	0.00232053675024	0.0	0.0181096261863	0.00242092312577	0.0	0.0	0.0	0.00227918889072	0.0	0.00732543027057	0.0	0.00327201628028	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__equorum	0.0	0.00027637229474	0.0	0.0	0.000871586287042	0.0	0.0	0.0	0.000762138905962	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__haemolyticus	0.00286912381373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000516484462426
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__haemolyticus-petrasii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0142463630886
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__pasteuri	0.0	0.000914154513372	0.000479241285376	0.0	0.0	0.0	0.0	0.00308471737043	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__pasteuri-warneri	0.0	0.000786598069646	0.0013116077284	0.000547378664396	0.0207728065078	0.000297654482677	0.0	0.0	0.0	0.0	0.0	0.000590760505691	0.000847038893203	0.00363114001836	0.000258242231213
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__saprophyticus	0.0	0.00201964369233	0.000428794834283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__saprophyticus-xylosus	0.0	0.00246609124538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000353700592448	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia;s__sp28088	0.000496579121607	0.0	0.0	0.0	0.0	0.0	0.0	0.000347286061572	0.0	0.0	0.0	0.0	0.000517634879179	0.000538685607119	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__urinaeequi-viridans	0.0	0.000446447553042	0.0	0.0	0.0	0.0	0.0	0.0	0.000491702519975	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Eremococcus;s__coleocola	0.0	0.000871635698797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000236722045278
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Facklamia;s__hominis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021661218542	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Facklamia;s__languida	0.0	0.000233853480165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Facklamia;s__tabacinasalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000287381731364	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alloiococcus;s__otitis	0.000386228205694	0.00074407925507	0.0	0.0	0.000629478985086	0.00063499622971	0.0	0.0	0.0	0.0	0.0	0.00135874916309	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium;s__divergens	0.0	0.0	0.0	0.0	0.000338950222739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Dolosigranulum;s__pigrum	0.0	0.0	0.00110982192403	0.0	0.0	0.0	0.0	0.00230843087986	0.0	0.000446439061068	0.0	0.0	0.000941154325781	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella;s__adiacens	0.000524166850585	0.0129894978528	0.000731473540836	0.0	0.000871586287042	0.0	0.000679059502589	0.000980572409144	0.000565457897972	0.0	0.000464232027589	0.000255996219133	0.0	0.0	0.0012481707842
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella;s__elegans	0.000496579121607	0.00301883583486	0.0	0.000243279406398	0.0	0.0	0.000381970970206	0.00210414496129	0.000491702519975	0.0	0.000508444601645	0.00021661218542	0.0	0.000598539563465	0.0
